Fake_Index,True_Index,Similarity
4266,11851,0.5381520871863311
4266,491,0.5313601303849659
4268,363,0.3491281543392663
4268,13698,0.31535816090605756
4268,253,0.30330369455031714
4273,3349,0.3045610115972365
4280,13841,0.3826782200289075
4280,5290,0.3697685491223867
4280,8059,0.3598480317374714
4283,6723,0.49549154714094606
4283,13434,0.40379311764418857
4283,2138,0.38050344673281217
4284,593,0.6125360921982328
4284,2564,0.5438850931302273
4284,10337,0.5270434745645626
4287,15734,0.40053104635774617
4287,12628,0.3029244213726059
4292,2751,0.5223093540117075
4292,9218,0.4626215782673493
4292,14017,0.4616272175971021
4296,4923,0.3097100797584379
4300,12626,0.5467497753249608
4300,8904,0.5205266679043707
4300,15777,0.48930571400591927
4304,8008,0.4606568791334686
4304,3835,0.457195660266114
4304,12774,0.4239746627065302
4305,14227,0.45687544206086556
4305,5723,0.3157112254713788
4305,10790,0.306664984911478
4314,10699,0.34932312910221847
4316,3745,0.49782527747735483
4316,14618,0.4952447974728268
4316,29,0.4287295473827473
4321,5267,0.4672045246535279
4321,521,0.46679046466879714
4321,9744,0.44333360370302943
4322,10969,0.42400800879519707
4322,4196,0.4079597370255548
4322,10798,0.34119260851508987
4323,15261,0.34877956767078844
4323,14978,0.33422348303338045
4333,16116,0.5260564659052183
4333,9592,0.489112485019912
4333,1118,0.4557333886104957
4338,471,0.4013173392636664
4340,2068,0.3341217330329171
4344,10841,0.6485603420022582
4344,10649,0.6430929985129983
4344,710,0.6161580575107359
4348,3901,0.5475599353527953
4348,9032,0.3891906069625867
4348,2207,0.38882882763346566
4351,4511,0.39353330855809787
4351,9876,0.3721564919401753
4351,9075,0.3721561204274071
4352,1889,0.37100024426492534
4355,15092,0.48855978406617684
4355,15932,0.4534242493547145
4355,1864,0.41247190805641254
4359,12945,0.352163060488911
4359,146,0.32331227971821075
4361,7962,0.551257645703442
4361,11054,0.48212086664622616
4361,2796,0.41847450064588537
4366,561,0.40327707799773155
4366,3393,0.3842603145846201
4366,9535,0.38142786158724057
4375,7535,0.6624702183585002
4375,10991,0.33793314345186887
4377,15194,0.40752201104268415
4377,5767,0.3416216458163418
4377,4838,0.3011490081841173
4379,357,0.48802791979752086
4379,13746,0.46067399840975803
4379,14969,0.431634472672855
4383,11286,0.5223422153516916
4383,15677,0.4449361430433395
4383,14180,0.39914787954115144
4389,4858,0.4982506794638014
4389,2589,0.45347606609814195
4389,13180,0.4495767937329493
4390,10957,0.30041626411136674
4392,4094,0.595045754847405
4392,5323,0.4347332604922621
4392,12634,0.40778119119445766
4393,9717,0.5480737231138343
4393,3383,0.5059966553469503
4393,11287,0.4727861381384104
4394,633,0.47345656143019377
4394,9837,0.45819061456168547
4394,8205,0.4513154630829363
4396,9167,0.4764783471112628
4396,13664,0.4664435049463367
4398,1935,0.4475721058034719
4398,10065,0.4271442264126754
4398,440,0.42655679788135675
4399,10553,0.32338526499233256
4407,5897,0.43943473563718766
4407,9837,0.43700387943148006
4407,633,0.4274930066031478
4410,5683,0.3738655977565939
4410,7183,0.35362938376201225
4410,601,0.346900548670093
4411,10810,0.45738049578007195
4411,10267,0.42818334270302666
4411,1935,0.42218048895801247
4413,14350,0.5139356205935478
4413,13492,0.4675804515186464
4413,12361,0.4661333873948595
4415,10636,0.45058754355004277
4415,15652,0.3689727679631941
4415,5982,0.35280725854209627
4418,6023,0.3106846697524493
4421,5719,0.5742807150806419
4421,1168,0.5217802500034179
4421,1034,0.471374656096209
4423,9170,0.30387815666303275
4427,454,0.31167396876953823
4427,3501,0.3053735276641917
4431,4684,0.38417538381439975
4431,3915,0.38193325398820827
4431,5604,0.3676094689313079
4432,10573,0.30133100938433033
4434,5655,0.3528753589672764
4434,10625,0.34601824390970015
4436,11332,0.4156516700845383
4436,10289,0.39957413723316154
4436,11940,0.38883986784542784
4437,458,0.6301095254689931
4437,13278,0.6202780563712672
4437,4913,0.5484867930302159
4440,11509,0.4587988502715099
4440,15303,0.42140192721840886
4440,8946,0.4176930378177839
4449,5255,0.6237277191305121
4449,4024,0.6232256054829789
4449,1794,0.5966474408038022
4451,15839,0.4898046296529484
4451,9929,0.40853957193832724
4451,11332,0.3998809564969268
4453,12914,0.3170709530277377
4453,11323,0.31476434628475203
4454,4195,0.496859289471124
4454,8736,0.4717922544198924
4454,10875,0.4565315895564534
4455,14618,0.6833792119251564
4455,3745,0.6690150436788125
4455,12281,0.4662181982415015
4460,12526,0.4390967309402654
4475,7654,0.3600477036491585
4475,6566,0.3190778496065609
4479,10245,0.4030922059249501
4479,10383,0.378264513366838
4479,2782,0.3775056233311891
4481,11734,0.46680521315998036
4481,10625,0.45271861862206547
4481,5655,0.43334437950969223
4483,13129,0.5813727702212147
4483,8704,0.5265711159618173
4483,7595,0.5065072849258841
4486,11502,0.45198305502360503
4486,13486,0.44216087133384707
4486,6382,0.4363414013163128
4493,8414,0.4112018104835913
4493,11585,0.40676697015368485
4493,14145,0.39737870792588953
4494,8570,0.39665111771568534
4494,8337,0.34209820041045447
4494,5157,0.3082684602142791
4499,12526,0.40922757151377104
4505,12421,0.32223450854358365
4506,7669,0.4248286632865862
4506,16243,0.34656618436992803
4506,11733,0.3441282022675688
4509,6391,0.4053532648887588
4509,10885,0.359136105015428
4509,1570,0.32181884390927734
4515,1044,0.60696933893166
4515,9674,0.4301112713128832
4515,7853,0.42181472487404853
4521,2434,0.35987418520960235
4521,1069,0.33900124333907755
4521,11640,0.3001827693492224
4523,2245,0.5611065154116548
4523,14968,0.49735737358780574
4523,10431,0.49084109496385275
4526,4542,0.4005704189482021
4526,11393,0.39690654627295263
4526,15195,0.3874051138199594
4529,15580,0.35104476390971573
4529,3865,0.34045138737532593
4529,10137,0.33747684747257917
4538,15259,0.32955869448537534
4544,2450,0.3953651156122978
4547,11233,0.4795372501829843
4547,10844,0.38873671903999885
4547,4512,0.3882907655378446
4553,14356,0.4432128813282496
4553,3813,0.43997005905003334
4553,9332,0.43969037984218595
4559,15977,0.33555762812845247
4560,12652,0.547510832385937
4560,7991,0.5287389906342805
4560,14180,0.5172057560720537
4561,2048,0.6589822517844092
4561,11509,0.433241816256443
4561,16019,0.42484355209506003
4567,11142,0.5556707112521404
4567,13706,0.5511080815241172
4567,14647,0.5402586211853154
4575,7841,0.7257802969100463
4575,7249,0.6115012468586593
4575,13771,0.34552226481081905
4577,5992,0.5742193519307323
4577,633,0.519734922032774
4577,8205,0.48910762533423124
4579,4275,0.3895223172953903
4579,10023,0.3633295671486896
4579,12616,0.3608043949308275
4581,15977,0.4275806225939355
4581,6964,0.3244687720490054
4581,12664,0.31954391762758444
4583,8962,0.46919374772172273
4583,6659,0.41941270001821845
4583,9534,0.39841739170314067
4585,7535,0.5212661190701664
4587,5783,0.4186092084192493
4587,5944,0.37791491757338247
4587,8038,0.37033084637704705
4593,1167,0.5395948027824438
4593,6567,0.41588097868198776
4593,693,0.3550854140118363
4596,12795,0.5153725414081133
4596,12621,0.4033187276707691
4596,12335,0.39829031389006303
4598,471,0.4563581444626332
4603,5325,0.36433572252650387
4603,13471,0.3359928194172694
4603,5577,0.30280404712950293
4611,8299,0.3615615772210774
4611,6651,0.3580041798855928
4612,9534,0.38980700597512724
4612,12039,0.3171703925264428
4612,9968,0.31126821737999827
4615,11179,0.3520073774599417
4615,1849,0.3255925281018604
4615,6200,0.3238721946820844
4616,5267,0.612274617228437
4616,9744,0.5909281804358477
4616,521,0.5893609319027601
4618,13922,0.3651664462738858
4619,16281,0.30505374424468906
4621,2141,0.3317210238130797
4621,1404,0.3258586316284006
4621,9246,0.3103361195254804
4624,7793,0.3472381520381251
4624,358,0.3426056374954278
4624,4293,0.3419439716698122
4625,11365,0.3290971242185907
4625,12416,0.32779865905579203
4628,4645,0.48748026090995106
4628,11638,0.4535081438846841
4628,10708,0.43212532999132836
4633,2751,0.4053362214486253
4633,411,0.3949151943945587
4633,14017,0.39251089985769133
4638,2344,0.3465392464604349
4639,14139,0.3922430581805506
4639,13315,0.3079715216938157
4639,3797,0.30796367082745885
4640,8108,0.34460319275898954
4640,1110,0.3334336136981053
4640,5953,0.32247757371108426
4641,9610,0.3183351947263684
4647,7083,0.3754845734272214
4647,1228,0.36793092018186946
4647,3218,0.3658248085337644
4653,7379,0.3723529564453518
4653,16156,0.36534836664256154
4653,10770,0.36021416483358765
4657,8698,0.3969440769344887
4657,3817,0.36996854694685116
4657,2200,0.3446437263169043
4661,15386,0.5036113887411475
4661,11997,0.39825127416696304
4667,2048,0.3208124834610636
4667,8946,0.3195786172222478
4667,11911,0.31203525989512126
4670,15689,0.7604336280939084
4670,15093,0.7557430895620845
4670,715,0.687582458943003
4674,11241,0.4035452449593975
4674,6453,0.33770077254632236
4675,11059,0.3061041035303491
4677,9796,0.3920564399842272
4677,8443,0.36512795303408185
4677,14180,0.355176587949609
4678,812,0.5616982064015308
4678,13468,0.5332282405348715
4678,8547,0.5045144603171201
4682,5531,0.4670288904004416
4682,5805,0.43989248768962386
4682,12614,0.4077072354272707
4687,14978,0.3442186840695603
4687,3413,0.31298759232519907
4689,15977,0.45154297853040004
4689,12664,0.39079180627687904
4689,6964,0.3543636844562278
4690,5855,0.3624406601328952
4690,1052,0.361104427783529
4690,7832,0.35068469012709336
4693,8365,0.49191241485610476
4693,2957,0.36863558242563293
4693,6347,0.35048839595262227
4699,16079,0.4319007326943617
4708,10636,0.4256193484426709
4708,15652,0.370070158290324
4708,5982,0.32539339126772604
4709,6618,0.3844758029448862
4709,4555,0.37920328440704376
4709,11381,0.3751528248339072
4710,12725,0.37505485680604017
4710,9598,0.3293074134390953
4711,6659,0.5504295939686402
4711,9968,0.5151129749231906
4711,829,0.4804759922757193
4712,14324,0.5112256837373589
4712,16246,0.4898627156693142
4712,2528,0.4873606837094677
4714,264,0.3996766470990783
4714,11431,0.3966136388533378
4714,11233,0.38995006310889574
4716,7635,0.36472624996123715
4716,4635,0.329347959905526
4716,7214,0.30677363849317146
4719,2733,0.3417503891220728
4722,10686,0.6070890186260302
4722,12872,0.5696077741783983
4722,6358,0.5565032492728998
4723,987,0.3487544832091743
4723,4904,0.3179117283638652
4723,796,0.31489431041748905
4728,7962,0.5100194427046248
4728,11054,0.4453457980323749
4728,2796,0.373847459132592
4729,11813,0.4783418710320218
4729,283,0.46565462547581704
4729,2484,0.4383398520266991
4733,4217,0.48102870726991837
4733,10956,0.4381759044941045
4733,7566,0.4223986400871985
4735,6496,0.5019818213432297
4735,3613,0.4669468511485478
4735,7438,0.44843970913700837
4738,11585,0.3488611203549994
4738,14145,0.31601449022257133
4738,11021,0.3060011384263628
4740,15306,0.6549577197064922
4740,15992,0.5993641003703227
4740,4278,0.544720333486976
4742,14743,0.41571212468031443
4742,15614,0.40116542669700705
4742,11249,0.3058974724953774
4743,127,0.3208684223183209
4745,15977,0.31605528791181386
4756,15592,0.35280191081690426
4756,2157,0.33384717153909466
4756,11959,0.3192916522127162
4759,3080,0.39365279867352
4759,16281,0.38552796603074624
4759,6195,0.3174640127492018
4761,14661,0.3654260792263503
4766,2250,0.31030602021151266
4771,15977,0.5018653904335455
4771,6964,0.34914015133449694
4771,12664,0.3280026052057555
4774,2579,0.6918554981525651
4774,3185,0.669979587465125
4774,9139,0.6643266612466396
4775,15977,0.35383716821879396
4782,16123,0.3452127352999932
4784,8634,0.4265478570644353
4784,12945,0.4135432125505839
4784,10585,0.4004874225505349
4793,14022,0.5988148288046485
4793,4601,0.5979151283009696
4793,6697,0.5856720737463849
4795,13652,0.4436882001775376
4795,6139,0.44158998417178746
4795,11861,0.3782172180342827
4799,14815,0.5578260458547475
4799,2245,0.5442827111578766
4799,1388,0.5327597232171903
4803,1882,0.44520838211513614
4803,6666,0.32992545941681767
4803,14084,0.3141050486034136
4806,3496,0.3688610264986582
4806,5560,0.3591398864096334
4807,13447,0.48836883728291014
4807,2358,0.4704200381474124
4811,13841,0.3123413834200469
4812,13367,0.5373160629823379
4812,3196,0.5269729738191902
4812,1649,0.5063238261886546
4813,7153,0.5351103264492214
4813,2825,0.5199127858721941
4813,6141,0.5161109387424005
4815,10636,0.3300371182574634
4815,15652,0.30053585198497973
4817,8698,0.382558692619324
4817,3817,0.3717686352764851
4817,2200,0.3550098702854177
4818,8564,0.3061306013467099
4818,7087,0.3002145500733762
4820,11875,0.3846567114938865
4820,7152,0.3601398287776545
4820,11070,0.350881200344461
4830,14145,0.4950794504943469
4830,2199,0.4827085155473706
4830,11585,0.3294939277973222
4831,3835,0.3061895539555953
4836,7669,0.5368075021595499
4836,2203,0.48024769657455574
4836,7940,0.47001423022733146
4839,15977,0.5128425394000766
4839,6964,0.3424276054202613
4839,12664,0.3412086832298824
4842,16123,0.4423961635225433
4843,11898,0.3483511064554641
4843,14089,0.3301939443033246
4843,16281,0.32651539660645607
4847,15689,0.5575663174099948
4847,15093,0.5508540016788351
4847,715,0.5453732638439326
4848,4141,0.6146089376320819
4848,5846,0.6135527006916167
4848,2575,0.5511183633242807
4851,5600,0.5278948888145071
4851,8686,0.4265349097695054
4851,578,0.408940581780955
4854,15567,0.3766473137835356
4854,5222,0.37534320718375164
4854,4096,0.36059259252555925
4856,13698,0.31880645531036705
4856,14674,0.31486560271624603
4864,5290,0.5989099788785741
4864,13841,0.58007036500606
4867,5267,0.49343163126643147
4867,1360,0.4882808120638277
4867,521,0.4631341652410135
4869,5255,0.39137790435146447
4869,10391,0.3805309382742359
4869,1794,0.3718158208690677
4870,4217,0.6389979745575421
4870,7566,0.6331617953165822
4870,8431,0.5682902297102558
4872,15429,0.5133686284922891
4872,4645,0.38682765031410643
4872,10943,0.3845960127916896
4873,5719,0.5314909319000605
4873,1168,0.5219598768569174
4873,1034,0.492762684104241
4875,5845,0.4395625697514609
4875,14499,0.4074594057392554
4875,7037,0.3530053988355005
4881,14978,0.4073553428243308
4881,4772,0.3157554056397462
4887,14275,0.46805939466010854
4887,15269,0.4456338397853952
4887,14548,0.43856474958767794
4888,15698,0.34243092370027944
4888,1732,0.34133078807171635
4888,1509,0.34074360177191104
4893,16019,0.5012206473245413
4893,2439,0.4327934884370629
4893,5515,0.4220348013422523
4894,14743,0.49079485718861865
4894,15614,0.479580065947586
4894,11249,0.33450037505087177
4895,16019,0.4290831651013607
4895,6650,0.3563337045067813
4895,10004,0.35077128584373246
4896,6261,0.3118690033879313
4902,8909,0.5069038024385832
4902,5271,0.4507592419632774
4902,4993,0.4265558150672098
4905,5285,0.30421104538825544
4908,13205,0.4710861199449685
4908,4103,0.4667014152465848
4908,5196,0.4587509779215192
4911,6707,0.47041126474114314
4911,8131,0.31748467950227377
4921,13421,0.3371180209699334
4924,5285,0.3585912875140406
4924,2619,0.3320333068720101
4924,6567,0.3285585254678976
4929,854,0.7534229790664575
4929,176,0.7276118112503913
4929,1637,0.6092955605150527
4933,11753,0.3729161592757778
4933,6579,0.33491371197672026
4933,7293,0.3314864871374264
4935,12536,0.3016609916577514
4939,7826,0.3181735283963577
4940,6043,0.36679686154289015
4940,2589,0.34379966022448805
4940,4858,0.33915833985493626
4943,12725,0.33164271513172644
4943,11120,0.3288034118602348
4944,14518,0.3344480110569059
4952,13486,0.35755775833607756
4952,6382,0.31494039702629884
4952,6552,0.3079082313990282
4953,1285,0.3297582314728539
4954,1774,0.38917883801356884
4954,7374,0.33208757886574547
4954,10927,0.32262932889114604
4959,15977,0.42171097869109336
4959,6964,0.3124724522118122
4966,14199,0.3126038365213452
4967,10242,0.43794087597798154
4967,9771,0.41905345303371777
4967,3494,0.418147635961987
4973,15977,0.3520345574498114
4975,13421,0.38278759412127855
4975,15153,0.3097312729540821
4978,11059,0.3356486832422248
4978,11681,0.3242522580821094
4978,3217,0.31210932548186937
4979,14189,0.5230738486170764
4979,4043,0.4158366205514211
4979,13444,0.3737520608390258
4984,9713,0.3698024643247102
4984,15987,0.30977588775632714
4984,12383,0.3016825299904917
4985,2873,0.396673964807916
4985,7854,0.3069322288615407
4988,11245,0.4088544316675731
4988,5708,0.3945606564463909
4989,3092,0.3969762510590313
4989,14880,0.36995032181887233
4989,13275,0.3480752601555181
4990,3038,0.5802433850613171
4990,9826,0.33716483376264467
4990,12945,0.32588556977675237
4991,14391,0.4617098644145351
4991,7473,0.391604003463525
4991,12807,0.362623487109882
4994,16019,0.3626791518970761
4994,1568,0.3229455157315472
4996,10558,0.3318088202534051
4996,633,0.3306827147472135
4996,5897,0.32957231331948034
4998,11196,0.4005422652022572
4998,4313,0.3569485988130981
4998,5720,0.3398659536031042
5000,4947,0.49517060275057645
5000,2008,0.4527156614851794
5000,12025,0.4062034991105024
5005,7165,0.33254405747163884
5005,12094,0.3316427182278561
5005,4435,0.3130157301529011
5010,7214,0.3478184963891055
5010,11066,0.32542195570431753
5011,4570,0.35849536328850334
5011,3991,0.3419778538899819
5011,12406,0.34058927791061766
5012,15977,0.38340806521282356
5012,6964,0.30616582552421984
5014,1243,0.5076420305498314
5014,4555,0.4768237646194074
5014,619,0.463983824403001
5015,3290,0.4472257282220069
5015,10835,0.43589967206259567
5015,14684,0.4160348204053665
5016,5507,0.3327499316975589
5016,15977,0.32938416783141106
5016,9193,0.31642577940797484
5018,7662,0.39717618616958533
5020,4217,0.6320930904152892
5020,7566,0.6210365477084462
5020,8431,0.5524358859752458
5021,13486,0.40812357964486123
5021,6382,0.38787432638852093
5021,6552,0.3580870710782569
5022,7293,0.6077143394345936
5022,14899,0.60239019577327
5022,14022,0.5745187242486566
5023,14157,0.44070741807183356
5023,13788,0.4078666657854871
5023,4861,0.3264109963933444
5032,7826,0.48110701597566774
5032,2672,0.37259600282085814
5032,10075,0.31521583969766653
5035,5719,0.37555934780599876
5035,1034,0.3700232121426038
5035,1168,0.35714332115407965
5045,4100,0.5408790114295992
5045,14839,0.4910777080700352
5045,5279,0.4547192230452903
5048,1844,0.5158159401502858
5048,10391,0.48557728162526415
5048,2135,0.4829903849170531
5068,3518,0.528296623605218
5068,8771,0.3204563468152466
5068,14659,0.3017143364495498
5069,9713,0.34089809188277725
5069,15987,0.3180790454856306
5069,5266,0.3126007131696361
5072,7051,0.39351447675151874
5072,14515,0.3807506392699603
5072,15155,0.3782672283020193
5073,7822,0.6282273269087064
5073,12801,0.6067102329713392
5073,14493,0.6064908156261855
5074,10611,0.3894972109703356
5074,7962,0.3529926624029289
5074,5546,0.34913397614195285
5075,9730,0.40089901769734915
5075,11373,0.31139634993215937
5083,14189,0.38394278300183704
5083,13444,0.3493229229010412
5083,4043,0.30641772639596765
5086,7669,0.3825322619672736
5086,7940,0.309183967269675
5086,6196,0.30497827066677774
5091,5195,0.3688237697452412
5091,7582,0.33541838261154044
5091,13161,0.3322835064343546
5094,11911,0.30057033020006346
5098,3191,0.3806076324214994
5098,15355,0.31151840218291804
5100,8698,0.5448445125472849
5100,2200,0.33744940864899386
5100,8457,0.32780150437436895
5104,13661,0.37537075632793726
5104,5920,0.3622118299293681
5104,4548,0.3252449570140763
5107,7976,0.630156518357144
5107,3978,0.6096856051519678
5107,13489,0.6002663589166207
5109,521,0.5386501189750312
5109,5267,0.5214202933478506
5109,9744,0.5188568144221918
5112,15377,0.43360262901458235
5112,15072,0.4111351406139091
5112,10460,0.41070370180640126
5114,14873,0.31019808856711995
5116,10237,0.31159590398949694
5118,359,0.6533935421863412
5118,14944,0.5433527291050863
5118,6420,0.5104804910014431
5121,857,0.5098588463936552
5121,5188,0.42507528554003404
5121,8402,0.4144433963226427
5122,12725,0.3235164931572642
5122,8358,0.3062968920296674
5128,13356,0.3049998333921661
5128,6394,0.30360517235049156
5131,10636,0.34961433662014246
5131,15652,0.30205609047666315
5134,8733,0.3067145208809259
5144,12440,0.5103219684437905
5144,5273,0.46215121868503367
5144,11962,0.4196055731571182
5152,8808,0.3325805037679822
5153,13506,0.3683631918493092
5176,4654,0.7266669059897524
5176,2444,0.5472185180334709
5176,3865,0.529923056541433
5179,8378,0.34938265803123286
5179,8799,0.34820037644725094
5179,10835,0.34763290393959606
5180,1034,0.49689722402460784
5180,1168,0.47850180870058423
5180,5719,0.46266820001267794
5184,1522,0.4767640505489869
5191,9218,0.3458499886623277
5191,7603,0.3413742957067741
5191,14017,0.32463037011758794
5192,5944,0.4216243657910135
5192,5285,0.41004758009407805
5192,2619,0.39047552150473597
5194,14189,0.3242854950488435
5206,12595,0.4440410922470874
5206,8501,0.4029532947657672
5206,10000,0.3886297835670758
5208,7853,0.5271171982983058
5208,1044,0.4880634934490966
5208,6110,0.42921475565973816
5211,8733,0.38606401766374504
5211,15972,0.3854743175619087
5211,1787,0.37753402402781056
5212,4318,0.32612828388535303
5212,6652,0.3182565986202525
5212,10636,0.316987149619905
5214,11539,0.6475506303568819
5214,14247,0.46539803551609704
5214,4773,0.462767184346594
5215,3959,0.34109822788238875
5223,12872,0.7270413209584559
5223,10686,0.724098390463605
5223,14556,0.6569792574018869
5225,12394,0.3722603224779846
5225,9375,0.3143640163064751
5228,5452,0.5864525836094119
5234,10474,0.50054802964319
5234,10810,0.4601736207512436
5234,10267,0.44570608783447857
5236,12322,0.30692660162189767
5238,15957,0.6460159099965916
5238,13681,0.504002738947761
5238,10200,0.491562196919587
5240,2099,0.49541920874206963
5240,5173,0.4566835452263873
5240,45,0.45292844127304166
5248,12413,0.33290624562903465
5249,5218,0.31655654908105535
5252,10453,0.3132514992867553
5252,6163,0.3103211899370305
5252,411,0.3056195978302642
5253,5102,0.4921270882562573
5253,418,0.48380888168283886
5253,10715,0.44282739514554936
5259,4217,0.6056671578741448
5259,10956,0.5310164298039233
5259,13111,0.5244966055546556
5264,12725,0.4509516627635705
5264,1164,0.4228674714692618
5264,5639,0.3875921235926073
5269,521,0.6733247751995156
5269,5267,0.6300126798750164
5269,9744,0.6250413156606625
5276,10237,0.4682834784451441
5276,7844,0.43994620377564436
5276,4512,0.43856499325559095
5277,11702,0.30594295936939225
5278,11804,0.48473276168800544
5278,3555,0.46304407565144995
5278,5428,0.444173199982185
5280,11123,0.43051768861246487
5280,7331,0.4254326513837219
5280,6652,0.40450999998977055
5283,8922,0.32814495401637817
5283,9272,0.3202763149221891
5284,5832,0.49621573572680167
5284,2782,0.4819985220590754
5284,4018,0.4749863832202275
5301,5897,0.48074341875952087
5301,9837,0.46652192361873707
5301,8205,0.4317405334238178
5306,11734,0.3355707884934228
5306,10625,0.32614824969003237
5306,5655,0.3209502258387684
5308,13486,0.3937143800856785
5308,6382,0.31092190548363596
5313,5188,0.60257723414755
5313,1637,0.5733901313412961
5313,15938,0.5569841954332542
5315,14745,0.38068637718619847
5315,11956,0.35300856374478873
5315,14529,0.3189279886092677
5330,577,0.5714118004293045
5330,14555,0.5597102482324499
5330,13461,0.5549128923824734
5337,14189,0.4327780844382361
5337,4043,0.3778066740148991
5337,13444,0.3671873813446789
5341,9527,0.3291587125588402
5341,10190,0.32248551616207205
5341,13476,0.3191749463282039
5342,4858,0.33123732791985033
5342,2589,0.3273068518155915
5342,363,0.3263011781468622
5344,3668,0.3398551050974501
5347,7515,0.3208914631130535
5347,4904,0.30184211623045654
5350,6838,0.3072792285015252
5352,11734,0.3666768338182457
5352,10625,0.3647370498412121
5354,572,0.32463194936983614
5354,13445,0.3215870821836242
5354,5944,0.3156609269406031
5356,4645,0.4344880404298543
5356,15429,0.3987657187366041
5356,10708,0.37941172140101237
5362,7669,0.4524888331185373
5362,6196,0.4105521565426633
5362,1453,0.4012073194545821
5363,3349,0.4741270856841271
5363,3311,0.44006780807303925
5363,9972,0.43892736099921054
5364,11734,0.5035933440032294
5364,10625,0.49415923573158976
5364,5655,0.4540829125518666
5366,14661,0.353521562356015
5366,7928,0.30098916049916924
5367,14451,0.31755957313836375
5369,11999,0.35253828372095763
5372,7696,0.4829602830728698
5372,10969,0.4658462241521559
5372,4196,0.46304920231723856
5373,8605,0.30838965316142164
5374,14468,0.3292318203719165
5374,4727,0.3047456810590293
5374,5329,0.3012553324356282
5377,4141,0.32907731436854576
5377,1713,0.32000220726534323
5377,8360,0.31951082520090485
5378,15957,0.5157446204505142
5378,5897,0.49612684831810944
5378,9837,0.4946527409977162
5379,5059,0.47019094069096523
5379,5113,0.4458018639045251
5379,14207,0.44283431000456114
5383,9294,0.453195928030783
5383,10629,0.445780919954646
5383,4571,0.3517891699867709
5384,411,0.32358510202317037
5385,11332,0.4209338245099671
5385,11940,0.3931634247676483
5385,15839,0.3828699832160083
5387,9294,0.3057036672933664
5387,10629,0.30306402797271786
5387,6110,0.30084778011776486
5389,12615,0.7162306890818294
5389,3806,0.5277008067374899
5389,15235,0.5232177951764685
5391,4100,0.3444828857572606
5391,9136,0.32991378151273504
5391,15190,0.3255256254910346
5395,11431,0.5634874381419988
5395,264,0.5300812317494106
5395,619,0.5145948702274047
5399,12911,0.47371717779533945
5399,11953,0.4681457848441931
5399,7482,0.4597131414886148
5403,15403,0.5476976727670616
5403,1808,0.5122118734115394
5403,14839,0.4141913137021324
5407,812,0.6956970868987252
5407,13468,0.6793409409685013
5407,8547,0.645850390164829
5416,9392,0.4259971182798761
5416,1074,0.4175794016910891
5416,1637,0.40066981193862
5417,2815,0.4135702504829155
5417,8654,0.40107927009496497
5417,4956,0.3917635010132037
5420,11080,0.30937979382336067
5421,10462,0.34551839391547157
5421,4243,0.3224563427188398
5421,1285,0.30839847353203037
5427,7821,0.39604540510466935
5427,10174,0.3926631504688863
5427,10190,0.3662685071936012
5429,7743,0.4349076160453141
5429,15261,0.4269420739457463
5429,4772,0.33218596751990914
5430,15377,0.30548997819160867
5435,15977,0.31192470422847246
5436,3865,0.4807548691427235
5436,11360,0.47657357427039926
5436,10137,0.4754506403552681
5440,8359,0.3926829559819138
5440,7906,0.3797203409471148
5440,10242,0.3735386050062916
5442,14756,0.301309863045045
5446,6023,0.3120267781316779
5454,9297,0.3176504449039391
5455,12844,0.562211571055352
5455,4901,0.48500047955631675
5455,2628,0.3834595525557448
5456,8572,0.35072121271173384
5460,3663,0.4639572058630545
5460,8475,0.4580822518652952
5460,857,0.453017865456474
5462,3383,0.5877581394334718
5462,9717,0.5445996203114819
5462,15455,0.5424413841827542
5463,4968,0.5107047114614234
5463,14694,0.49693840426707797
5463,14608,0.48663239894947985
5465,7292,0.4531546218789675
5465,3773,0.4104569627784183
5465,8953,0.4076709554766997
5470,7038,0.6135316245645428
5470,15937,0.43763969786315265
5470,15903,0.3291259311818831
5471,9984,0.3991817783765737
5471,6012,0.3012249123911168
5477,1912,0.40284241665837894
5477,5708,0.30823738279579177
5483,2528,0.4996263102672499
5483,16035,0.44518874904719785
5483,14324,0.44014846742394453
5492,4970,0.38844957419837556
5492,8729,0.38782032313825393
5492,6947,0.36358081815889587
5493,1243,0.5243441071998136
5493,16216,0.49039951152662364
5493,4555,0.47024399099484887
5497,5255,0.35644029477093603
5497,4750,0.34620240856242723
5497,16089,0.34147352062969866
5501,7962,0.36240534849057937
5501,11054,0.344632597988792
5506,9294,0.4212925626662476
5506,5198,0.3794737294242642
5506,1044,0.3774702193681284
5512,8594,0.4248260312787846
5512,5948,0.3896699779498619
5512,1140,0.3301292122976122
5513,11165,0.6068974878170924
5513,3096,0.5770408400364972
5513,13613,0.5741413699882508
5514,3935,0.4374012754889973
5514,1210,0.39922723777220065
5514,1515,0.3615760740713632
5518,16123,0.3659937238916335
5520,8698,0.3940585893801628
5520,3817,0.3847760185184829
5520,2200,0.3422127440284521
5522,5290,0.544747966538218
5522,13841,0.5380793639143623
5524,9598,0.36728963038032064
5524,10460,0.3502692188943906
5524,3563,0.31501465270335327
5533,14986,0.6328009353825472
5533,3808,0.5880643481960939
5533,7293,0.5521578005045473
5534,11610,0.3021633053979202
5544,6091,0.36698249503442726
5544,7525,0.35762802408596983
5544,12993,0.3401203323621728
5548,2471,0.3452584519596957
5548,12670,0.3349896879725621
5548,8733,0.3222076046988284
